flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,loss_ratio
0.1821806509855058,3.5793,1.0,44.328605200945624,0.960655737704918,7.4263452641831,77490.8608490566,1850.944575471698,69.5457,0.1911898687521033
0.0933623868588669,3.8441,1.0,49.55605285592498,0.9537797863599012,39.50978005032058,92090.73709813876,2917.993866328258,69.5457,0.279594758266476
0.0363208340339667,3.8227,1.0,32.71838111298482,0.9476117103235748,10.534859183507828,77476.90575479566,1929.6630525437863,69.5457,0.0479797054320606
0.0165881957289389,3.6992,1.0,52.209135399673734,0.966383269813349,83.0533235938641,92703.76492294334,1864.6691990449317,69.5457,0.1784207996786591
2.5409947147309933e-05,3.5997,1.0,29.675078864353313,0.9664634146341464,2.6621215810404992,85937.27329192546,1650.1149068322982,63.5913,0.0058954545454545
0.0,3.3161,0.9967,26.126648160999306,0.9786648313833448,23.58574791007223,135171.56743704726,1925.3932390479476,63.5913,0.0515943090015784
0.0,3.6506,0.9997,28.760357971494862,0.975915539425932,24.600275951627296,131343.14955430836,2146.092769891053,63.5913,0.2599536858355847
0.0087944395350418,3.3389,0.9987,27.8,0.9645083932853716,16.922327733138538,127076.85590778098,2088.260806916426,63.5913,0.0506408215123555
4.980906524987548e-05,3.7665,1.0,40.046306504961414,0.8745945945945945,7.507507507507506,66555.27620087336,1700.8176855895197,63.5913,0.007297255095332
4.493856897620952e-05,3.4472,1.0,9.517241379310343,0.9775280898876404,0.7223439655872086,111209.14942528737,2129.4827586206898,63.5913,0.0923544343077018
0.0,3.3014,1.0,9.54739336492891,0.9645232815964524,3.6604171739306866,183913.3317535545,1747.5,63.5913,0.0818230976457267
0.0238787186302027,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,63.5913,0.497731040970628
0.1183377748167888,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,63.5913,0.0099447093424524
0.0591189207195203,3.6724,0.9992,34.118983152827916,0.9413864921154418,54.55725996266535,179777.86992840096,3619.206443914082,63.5913,0.1139847959969207
0.0152481678880746,3.8339,0.9965,32.63628034814475,0.948499776085983,18.12352893433974,192752.37078651684,1927.5177528089887,63.5913,0.7257917724852745
0.0007371110273484,3.5884,1.0,36.98557692307692,0.9411904761904762,34.088142196250296,64079.99552105106,1838.9038518960883,63.5913,0.4748531613261914
0.0013780817773893,3.595,1.0,42.85890087660148,0.9614020731042008,59.508156805454085,85328.7688307331,3017.7049152826708,63.5913,0.4471780459601893
0.0002864557004684,3.6331,1.0,47.208548614372944,0.9061651803024428,20.93174255336417,75577.74122601778,2164.915301824988,63.5913,0.3720094425830033
6.98616738857063e-05,3.203,1.0,9.057692307692308,0.981132075471698,0.430159889619349,72776.98076923077,1511.326923076923,63.5913,0.1480076208010857
0.0002078194320204,3.4528,1.0,10.663774403470716,0.9896265560165975,3.9120201282363434,52057.79609544468,1538.479392624729,63.5913,0.1294347218892425
7.74386728732329e-05,3.4384,1.0,10.557591623036648,0.910757946210269,6.639071503936367,79860.23691099476,3807.1832460732985,63.5913,0.0770517767090318
0.0,3.4472,1.0,12.279816513761467,0.975,3.57113870627384,52933.54587155963,2166.2522935779816,63.5913,0.0496325691068462
0.19459118243131,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,63.5913,0.4220595948939379
